source_id,path,sha256,bytes,classification,feature_ids,disposition,reason
COMFY-CLI-SOURCE-8ECC199075B5,tests/comfy_cli/command/nodes/test_node_init.py,a0381c7856eaffb17a6d23865e8e98bbaa8aad12415ab751dd19c02942e37f53,1204,test-only/support,COMFY-CLI-TEST-6B54565DA118 | COMFY-CLI-TEST-D85879CC21BE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-92B50915CCC2,tests/comfy_cli/command/nodes/test_node_install.py,1cbcce37c7562c791391edd0740ac1779d44a584f5b562c3b4546b1bbf1e83ed,16128,test-only/support,COMFY-CLI-TEST-09BAB179B3CF | COMFY-CLI-TEST-0EF5ABEA5CA0 | COMFY-CLI-TEST-17F07F698A39 | COMFY-CLI-TEST-183EC934157B | COMFY-CLI-TEST-2A3AD8F59AB1 | COMFY-CLI-TEST-37BE5343339F | COMFY-CLI-TEST-47B329C2615D | COMFY-CLI-TEST-4B0CB27E6019 | COMFY-CLI-TEST-4B4C5DF226D4 | COMFY-CLI-TEST-5260020371C7 | COMFY-CLI-TEST-56729489F778 | COMFY-CLI-TEST-67E983786F98 | COMFY-CLI-TEST-6EFD610375EE | COMFY-CLI-TEST-7474681E8C74 | COMFY-CLI-TEST-762B10AD7F07 | COMFY-CLI-TEST-861C69B5CB6A | COMFY-CLI-TEST-8A2E6B0E9EA3 | COMFY-CLI-TEST-8DED5EFE1121 | COMFY-CLI-TEST-947E965395DE | COMFY-CLI-TEST-A1719607F6A0 | COMFY-CLI-TEST-AA4703992336 | COMFY-CLI-TEST-AD9631E7D4D3 | COMFY-CLI-TEST-B42E9420B3AE | COMFY-CLI-TEST-B6466BECC796 | COMFY-CLI-TEST-BB3DD94EDC3D | COMFY-CLI-TEST-BC65DD1C911C | COMFY-CLI-TEST-C4D9F9D8FAE6 | COMFY-CLI-TEST-C9562F9CB728 | COMFY-CLI-TEST-C9CDF83DE8E1 | COMFY-CLI-TEST-D859A7B3267F | COMFY-CLI-TEST-D8F339DC4080 | COMFY-CLI-TEST-D96E82C25B76 | COMFY-CLI-TEST-DC94E9207CC8 | COMFY-CLI-TEST-DCC7CA7734FE | COMFY-CLI-TEST-E1F58F8EC773 | COMFY-CLI-TEST-E346FB2E4920 | COMFY-CLI-TEST-F9AB2F954255 | COMFY-CLI-TEST-F9B5A88694E1 | COMFY-CLI-TEST-FB902DF11CEC,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-C48B05EE5E22,tests/comfy_cli/command/nodes/test_pack.py,751adb34e4f53aea390ce768963d4823cb23a106b88318025fcaa07c94950881,3137,test-only/support,COMFY-CLI-TEST-59795E4CF268,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-DBF57A63351B,tests/comfy_cli/command/nodes/test_publish.py,dbf2a0e1298a7d887cfcd8dde9e641af96f4d060da270fa1420c71b52485f205,17445,test-only/support,COMFY-CLI-TEST-09BAA72F34A3 | COMFY-CLI-TEST-106EAB09AF7B | COMFY-CLI-TEST-11334C733CDA | COMFY-CLI-TEST-1183E9E5E287 | COMFY-CLI-TEST-13BCC1197239 | COMFY-CLI-TEST-196675F9615A | COMFY-CLI-TEST-19DC351E37D1 | COMFY-CLI-TEST-213F541D7ABE | COMFY-CLI-TEST-27DCDDAF5FB3 | COMFY-CLI-TEST-3C8C9C343D8F | COMFY-CLI-TEST-4119A62DEBE8 | COMFY-CLI-TEST-437FA23C67AD | COMFY-CLI-TEST-511DAAD31911 | COMFY-CLI-TEST-58593F9994A4 | COMFY-CLI-TEST-686D4E615F56 | COMFY-CLI-TEST-70EF8B096C97 | COMFY-CLI-TEST-8DC80E5990EB | COMFY-CLI-TEST-8F9E29ED8A71 | COMFY-CLI-TEST-9C097D0B3D8F | COMFY-CLI-TEST-A194A4168D8B | COMFY-CLI-TEST-A425D9F69173 | COMFY-CLI-TEST-B6385722DEF2 | COMFY-CLI-TEST-BC4C3E6F6CBA | COMFY-CLI-TEST-D8ED74487415 | COMFY-CLI-TEST-E3716E4B4D90 | COMFY-CLI-TEST-E3E2D187F0C7 | COMFY-CLI-TEST-E70F3F52D35B | COMFY-CLI-TEST-F9CCD16298E4,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-5325578B6A6A,tests/comfy_cli/command/test_asset_refs.py,15640859ec260edd9a678fe22dfc05a00364d147ddedb12e8c2fb8dc997a2f64,17357,test-only/support,COMFY-CLI-TEST-00EA87495AB7 | COMFY-CLI-TEST-30A9FA7CF096 | COMFY-CLI-TEST-3A87D03A15B3 | COMFY-CLI-TEST-3E638BF4720D | COMFY-CLI-TEST-4AE675737DCA | COMFY-CLI-TEST-5EFCCD6765CF | COMFY-CLI-TEST-693A84DB7C32 | COMFY-CLI-TEST-6F46F0F87799 | COMFY-CLI-TEST-7645AAAFC83B | COMFY-CLI-TEST-89452A08E2CE | COMFY-CLI-TEST-8E5673F891A9 | COMFY-CLI-TEST-90ABB2EB1F9B | COMFY-CLI-TEST-92473A25EBCD | COMFY-CLI-TEST-9C76FCE51B58 | COMFY-CLI-TEST-B950DDB93A1B | COMFY-CLI-TEST-BE6A21A19B2F | COMFY-CLI-TEST-CAFE1540CBE1 | COMFY-CLI-TEST-DE6270C55B0B | COMFY-CLI-TEST-E4F20C0152EA,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-298D2C481025,tests/comfy_cli/command/test_assets_push.py,7e7b49f410bc6f98775f31a9f1cecd343cd75695627b0ed472a8c3686b1e2319,11190,test-only/support,COMFY-CLI-TEST-0B1E8CF66B2E | COMFY-CLI-TEST-0C911F52B244 | COMFY-CLI-TEST-1B4CCB1CFF5F | COMFY-CLI-TEST-308F3C01BCAF | COMFY-CLI-TEST-796C5A12392B | COMFY-CLI-TEST-7E4BBBA94D29 | COMFY-CLI-TEST-8FDA65A44931 | COMFY-CLI-TEST-9314846511B5 | COMFY-CLI-TEST-9630A105C482 | COMFY-CLI-TEST-B340DB60BE55 | COMFY-CLI-TEST-C9BF9F108F50 | COMFY-CLI-TEST-CBA648C435C9,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-92C3707CBDE9,tests/comfy_cli/command/test_bisect_parse.py,338643159435be1af9ac8ad1a0df76b0fc2abe62de2b9fbf2c017aa39165ec98,4533,test-only/support,COMFY-CLI-TEST-10F10AC8F6F0 | COMFY-CLI-TEST-32FAA82E5F6E | COMFY-CLI-TEST-47CC66D63395 | COMFY-CLI-TEST-5322781CCDD7 | COMFY-CLI-TEST-734B27DA4488 | COMFY-CLI-TEST-8D95079FDDF4 | COMFY-CLI-TEST-BBA8255538DD,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-BB203204343B,tests/comfy_cli/command/test_cm_cli_util.py,7b22f97367a306320f1a46d6164b2cab5f8eee240e42da9173ff0fe29a6dbaf3,19454,test-only/support,COMFY-CLI-TEST-0BC21A73E171 | COMFY-CLI-TEST-116944DC427E | COMFY-CLI-TEST-1C188D177111 | COMFY-CLI-TEST-1F26AA4225EC | COMFY-CLI-TEST-2651AFE4F7F5 | COMFY-CLI-TEST-2A8C73CE77CE | COMFY-CLI-TEST-2D58301AFBD7 | COMFY-CLI-TEST-2D972139785A | COMFY-CLI-TEST-4CD1EBA1CD93 | COMFY-CLI-TEST-4CF58A076FFD | COMFY-CLI-TEST-4D00FF2C8A7A | COMFY-CLI-TEST-52DE37F9EA00 | COMFY-CLI-TEST-54CF492A29AC | COMFY-CLI-TEST-59783C57F06C | COMFY-CLI-TEST-5F72D87DE844 | COMFY-CLI-TEST-6348B2E0FE8A | COMFY-CLI-TEST-6A658BCD1D24 | COMFY-CLI-TEST-7AEE6553CF38 | COMFY-CLI-TEST-99988039F29C | COMFY-CLI-TEST-A011FC9A3DA7 | COMFY-CLI-TEST-B17AB75EFF3D | COMFY-CLI-TEST-B1FA04E35AA1 | COMFY-CLI-TEST-B28C1E8A4595 | COMFY-CLI-TEST-B62B2C9AF719 | COMFY-CLI-TEST-C60911DD2D5E | COMFY-CLI-TEST-CABCF52D8689 | COMFY-CLI-TEST-D222C2F9818F | COMFY-CLI-TEST-D3C62E9BD008 | COMFY-CLI-TEST-E2F68620E2DD | COMFY-CLI-TEST-ECE0A112D7CC | COMFY-CLI-TEST-ED4BA0C130D1 | COMFY-CLI-TEST-EE4766A00BFB | COMFY-CLI-TEST-FA8628D164C8 | COMFY-CLI-TEST-FB9BD4C273F2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-B1B801ED7E50,tests/comfy_cli/command/test_code_search.py,ce6d63956912b482300756df9e65bfe58a7145e739a2513607a96d2628e3f975,19897,test-only/support,COMFY-CLI-TEST-0FEE63A0F6EB | COMFY-CLI-TEST-12921CB179D6 | COMFY-CLI-TEST-1577792C83F9 | COMFY-CLI-TEST-1F1F96C87F6D | COMFY-CLI-TEST-2224438A7F62 | COMFY-CLI-TEST-2247C73BFF97 | COMFY-CLI-TEST-235AC458C478 | COMFY-CLI-TEST-25C176182333 | COMFY-CLI-TEST-3032459B3EC5 | COMFY-CLI-TEST-37B2E96EF861 | COMFY-CLI-TEST-40D2BB3C26D0 | COMFY-CLI-TEST-59B7F025CF22 | COMFY-CLI-TEST-5E3F4A0B0153 | COMFY-CLI-TEST-5FD2C3B0260D | COMFY-CLI-TEST-634B31303598 | COMFY-CLI-TEST-70996AFE2EB9 | COMFY-CLI-TEST-8674BA8FC0F7 | COMFY-CLI-TEST-9014DC58BB56 | COMFY-CLI-TEST-9B6BAFF83B5E | COMFY-CLI-TEST-9BBB28C3A950 | COMFY-CLI-TEST-9FB5CC3582D7 | COMFY-CLI-TEST-A09256DE873E | COMFY-CLI-TEST-AC1E4C96C910 | COMFY-CLI-TEST-AC6C9B8B6666 | COMFY-CLI-TEST-B2C06583D468 | COMFY-CLI-TEST-B5EFD0099E2B | COMFY-CLI-TEST-B67BFDAB55E8 | COMFY-CLI-TEST-B79C3BEBC920 | COMFY-CLI-TEST-B936F6F86349 | COMFY-CLI-TEST-BA4803ACDA56 | COMFY-CLI-TEST-BAF0AF80094F | COMFY-CLI-TEST-BCCF44D9A742 | COMFY-CLI-TEST-C417C8D5AFCC | COMFY-CLI-TEST-CCAE8FD3110A | COMFY-CLI-TEST-E0585D73CB8D | COMFY-CLI-TEST-E299C92D98D2 | COMFY-CLI-TEST-E40A02BC3246 | COMFY-CLI-TEST-E5E0C3774A59 | COMFY-CLI-TEST-F188EA5CA9FF | COMFY-CLI-TEST-F71D5133C52B,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E283FB5F97A6,tests/comfy_cli/command/test_command.py,467a1124f2afbf885c01834f2abbb364564baec1980483993c6c2bc7671fffa6,3965,test-only/support,COMFY-CLI-TEST-17E5C2EA78FC | COMFY-CLI-TEST-3550A2947036 | COMFY-CLI-TEST-7E51D39DC580 | COMFY-CLI-TEST-8780F20CE425 | COMFY-CLI-TEST-9342CE5C5DE0 | COMFY-CLI-TEST-B97640A1EBEB | COMFY-CLI-TEST-CDB699CD3FD3,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-7091566B954F,tests/comfy_cli/command/test_command_init.py,11b163bb6c82d0adf0d041a3d399dbd8750bc2cfbba096480f21c3763be576e7,3159,test-only/support,COMFY-CLI-TEST-0CBB0E2759A4 | COMFY-CLI-TEST-892E92F36479 | COMFY-CLI-TEST-F64EA54947BD,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-E833413B4530,tests/comfy_cli/command/test_frontend_pr.py,1933452d9b82a51805e9836078af0b8caf60f30dda2b8b50a55010e61ac33b8d,6354,test-only/support,COMFY-CLI-TEST-0D5094702E1D | COMFY-CLI-TEST-28AF5672F20F | COMFY-CLI-TEST-2D644293FFF6 | COMFY-CLI-TEST-2FFAD06196F1 | COMFY-CLI-TEST-40EB573FD3AF | COMFY-CLI-TEST-470D5A12D3BF | COMFY-CLI-TEST-4F07A9500C56 | COMFY-CLI-TEST-5769D5E8D1D1 | COMFY-CLI-TEST-5DDC5FE20655 | COMFY-CLI-TEST-60487A82FF7B | COMFY-CLI-TEST-84717C2C0668 | COMFY-CLI-TEST-983627B65C04,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-663C35873FCF,tests/comfy_cli/command/test_launch_background.py,0418d69bd3555274b27818ee49cf6669d20153b4f65665de9ee5fb7cc771774a,3722,test-only/support,COMFY-CLI-TEST-44E85435B317 | COMFY-CLI-TEST-5AD3CC4E3611 | COMFY-CLI-TEST-B2B7D83B88CF | COMFY-CLI-TEST-BAF12819A832 | COMFY-CLI-TEST-BD7ACC0B45A2,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-F0188E2503F8,tests/comfy_cli/command/test_launch_frontend_pr.py,e554887c27a78054c1929e6424bd24ef45bb15eb164b4c21e8fe64b573345d7f,9934,test-only/support,COMFY-CLI-TEST-054C16706559 | COMFY-CLI-TEST-0F102420794A | COMFY-CLI-TEST-2638B94111B3 | COMFY-CLI-TEST-4E23176BECF5 | COMFY-CLI-TEST-678130AF2A32 | COMFY-CLI-TEST-732939F26851 | COMFY-CLI-TEST-87CA9244A99D | COMFY-CLI-TEST-A441A524341F | COMFY-CLI-TEST-D8842814D297 | COMFY-CLI-TEST-DA28BB640C75 | COMFY-CLI-TEST-F39FDCF46219 | COMFY-CLI-TEST-FEC3F8F22701,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-158CAAAA2E64,tests/comfy_cli/command/test_logs.py,4f84f42245ac35f417d03ca8c83233689926a36c8a87facfa9c8efedd268f404,9615,test-only/support,COMFY-CLI-TEST-21DF14D81C0C | COMFY-CLI-TEST-3CA13B9C2D95 | COMFY-CLI-TEST-4A486CC0645B | COMFY-CLI-TEST-4BE95D19380A | COMFY-CLI-TEST-605B584C8718 | COMFY-CLI-TEST-65C1D0E78227 | COMFY-CLI-TEST-89F9BCFA681F | COMFY-CLI-TEST-8D3DF4EE7C42 | COMFY-CLI-TEST-97FB8C38AF9B | COMFY-CLI-TEST-A4AFC392BC7F | COMFY-CLI-TEST-A5243FFF7BBE | COMFY-CLI-TEST-CBC25DEA3F9F | COMFY-CLI-TEST-F3E05B3E17BB | COMFY-CLI-TEST-FBAF2B80CEA0 | COMFY-CLI-TEST-FEB95400E760,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-617819731438,tests/comfy_cli/command/test_manager_gui.py,7a22a8b99eb69c59a16da6abfde5c57dd09e5bdcdf7795818d7c28f53495c129,49041,test-only/support,COMFY-CLI-TEST-0156D764D0E9 | COMFY-CLI-TEST-05348930F3BF | COMFY-CLI-TEST-05AFC7DA4235 | COMFY-CLI-TEST-0A90F1B5D5C1 | COMFY-CLI-TEST-0D5CDC860B0F | COMFY-CLI-TEST-12627B1E37C2 | COMFY-CLI-TEST-150672B0D371 | COMFY-CLI-TEST-18ED03B92948 | COMFY-CLI-TEST-190FD0643A98 | COMFY-CLI-TEST-1CBD3108D7B3 | COMFY-CLI-TEST-220A80D2D5C4 | COMFY-CLI-TEST-280671C3FD2C | COMFY-CLI-TEST-294D5609D3FC | COMFY-CLI-TEST-2ADC24592AF6 | COMFY-CLI-TEST-2AF83648808C | COMFY-CLI-TEST-306A7F262FE4 | COMFY-CLI-TEST-3F6BF0265D43 | COMFY-CLI-TEST-427EED0CDC81 | COMFY-CLI-TEST-4A64B8907EE4 | COMFY-CLI-TEST-4BB328B3BDFF | COMFY-CLI-TEST-4C9BE7DC0204 | COMFY-CLI-TEST-4D274D704E73 | COMFY-CLI-TEST-569FD505190B | COMFY-CLI-TEST-5AB3779880D3 | COMFY-CLI-TEST-5AEBDB8EA141 | COMFY-CLI-TEST-5D2CFED6B1F3 | COMFY-CLI-TEST-5E1F46FF7A4D | COMFY-CLI-TEST-62292CA238CC | COMFY-CLI-TEST-69A7826C5F35 | COMFY-CLI-TEST-76CB86CB97A3 | COMFY-CLI-TEST-76E63A608B19 | COMFY-CLI-TEST-7A0BC721EF1D | COMFY-CLI-TEST-7A32362FC6DB | COMFY-CLI-TEST-7DB108F162EC | COMFY-CLI-TEST-8293E92DA86C | COMFY-CLI-TEST-82FD17EA259D | COMFY-CLI-TEST-84FE12C16A05 | COMFY-CLI-TEST-8ECABD8A4F0C | COMFY-CLI-TEST-906414C2C442 | COMFY-CLI-TEST-98119A434B33 | COMFY-CLI-TEST-98951BA611B7 | COMFY-CLI-TEST-9C00EA036171 | COMFY-CLI-TEST-9DED68079834 | COMFY-CLI-TEST-9E1B9A20655C | COMFY-CLI-TEST-A0C5CBB3AF5B | COMFY-CLI-TEST-A0FFA9C80643 | COMFY-CLI-TEST-ABD2D62B8EB6 | COMFY-CLI-TEST-B4C5E8431A0E | COMFY-CLI-TEST-B5D8D94FF622 | COMFY-CLI-TEST-B7373B8B4C6F | COMFY-CLI-TEST-BBA67B52C22C | COMFY-CLI-TEST-BD8C61C168B1 | COMFY-CLI-TEST-BFC4DAB380BA | COMFY-CLI-TEST-CB2594E452C1 | COMFY-CLI-TEST-CCDE5F5B8667 | COMFY-CLI-TEST-D120D24E1D24 | COMFY-CLI-TEST-D21C4E459BCF | COMFY-CLI-TEST-D3B1F9F2A853 | COMFY-CLI-TEST-D4205933BCD5 | COMFY-CLI-TEST-D5E3EF1617C5 | COMFY-CLI-TEST-D9457A3C9020 | COMFY-CLI-TEST-E162760BC602 | COMFY-CLI-TEST-E1FEA95EC13C | COMFY-CLI-TEST-E28DEE557116 | COMFY-CLI-TEST-EB5F12D9EB6B | COMFY-CLI-TEST-F1D8DEA2569B | COMFY-CLI-TEST-F67C4359FF02 | COMFY-CLI-TEST-FDD552AD7F99 | COMFY-CLI-TEST-FEFDC645C255,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-EE852E2F96C0,tests/comfy_cli/command/test_nodes_cli.py,49542b950ac7963bd27aebac4bc669548085003c16f978a53aaa3f0c43e4a80a,7243,test-only/support,COMFY-CLI-TEST-0A71D1ABFB88 | COMFY-CLI-TEST-2D3A64C69F3E | COMFY-CLI-TEST-5A6DF975E6A0 | COMFY-CLI-TEST-76533D27FE78 | COMFY-CLI-TEST-78C77BA22B9A | COMFY-CLI-TEST-BDE89B0AF881 | COMFY-CLI-TEST-D31BC23E12CB | COMFY-CLI-TEST-EA7A2AAD561F,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-97930AF54039,tests/comfy_cli/command/test_nodes_introspect.py,31d7677266c01ade0e4bd31dd69faa8f4c455b3235368b67ee092359ab29cd70,11464,test-only/support,COMFY-CLI-TEST-1039D0CC6638 | COMFY-CLI-TEST-1C7CA46358D1 | COMFY-CLI-TEST-2A7FFBF7FEAA | COMFY-CLI-TEST-2D7E0EFAF8F1 | COMFY-CLI-TEST-3A1E1D66BF49 | COMFY-CLI-TEST-4720B1D641B0 | COMFY-CLI-TEST-4942C93483DC | COMFY-CLI-TEST-5210E22AF7DE | COMFY-CLI-TEST-543D68E159AA | COMFY-CLI-TEST-59062420B6FF | COMFY-CLI-TEST-73F53F9EF35C | COMFY-CLI-TEST-7DAF52771E44 | COMFY-CLI-TEST-843DBFAB327B | COMFY-CLI-TEST-8742FF562362 | COMFY-CLI-TEST-CB7EECBBC2FF | COMFY-CLI-TEST-DC0765666496 | COMFY-CLI-TEST-DF97051CBF80 | COMFY-CLI-TEST-E856199436F2 | COMFY-CLI-TEST-EACA16F01DF6 | COMFY-CLI-TEST-F88A5CEC2094 | COMFY-CLI-TEST-FFBD7C9E68BE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-BDCBB053AFA9,tests/comfy_cli/command/test_npm_help.py,f8d648776075b1cb0b8a72c3461fce52bedad14f6e79040e6ad29741119c4fb8,3074,test-only/support,COMFY-CLI-TEST-A08DF57F4D8A | COMFY-CLI-TEST-BE34D00FAB25 | COMFY-CLI-TEST-C21A4629D46D | COMFY-CLI-TEST-D382C6D97573 | COMFY-CLI-TEST-FC8D2414E10E,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-962F3B4CC0ED,tests/comfy_cli/command/test_observer_session_safety.py,b0de650209b5156c42b84a7be7f47d9a1d1cb4763b7fad9a3b3be3d8e783855a,3263,test-only/support,COMFY-CLI-TEST-7671C064394C | COMFY-CLI-TEST-A1214CDDC0B1,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-3DB613C6FE5B,tests/comfy_cli/command/test_preview.py,7efbd2ff8e60c9d0c721ecf6abc6d52147467a441e1f33907c8e9aaf5a5dcce3,3682,test-only/support,COMFY-CLI-TEST-196661B0D006 | COMFY-CLI-TEST-43FD7C2EB1FF | COMFY-CLI-TEST-5E215EB00F1A | COMFY-CLI-TEST-72A260D28F62 | COMFY-CLI-TEST-9ECEBC6CA4F7 | COMFY-CLI-TEST-9EFC8BD431CB | COMFY-CLI-TEST-A34E82D25C16 | COMFY-CLI-TEST-B7B9C1D2457D,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-02B01CDF24C2,tests/comfy_cli/command/test_project_command.py,e4ccd9c227b71617e773db86cc04c4fba5cc3e69648c259bf3581bfeac3002f5,8850,test-only/support,COMFY-CLI-TEST-1888978CAA57 | COMFY-CLI-TEST-1FAAF0942E9C | COMFY-CLI-TEST-201C52FDA8B3 | COMFY-CLI-TEST-32F82D9699E7 | COMFY-CLI-TEST-3C8BAC403808 | COMFY-CLI-TEST-4BE570D6CD55 | COMFY-CLI-TEST-5B49924E3F4F | COMFY-CLI-TEST-5FBF55A05A1D | COMFY-CLI-TEST-6FE0FE32BDA4 | COMFY-CLI-TEST-7B0F7224DD99 | COMFY-CLI-TEST-C62DF8315623 | COMFY-CLI-TEST-D6C564EA94BE,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-F3400CA5DCB6,tests/comfy_cli/command/test_run.py,6cde1be03210b7faa6f1bc0c5c9b5be3efff2aae086a7948a1a21c83c44ec3ad,70139,test-only/support,COMFY-CLI-TEST-06DF2B71C93D | COMFY-CLI-TEST-09559B5CA675 | COMFY-CLI-TEST-0C1E2200E801 | COMFY-CLI-TEST-187F3AC1573C | COMFY-CLI-TEST-1BDB5239E931 | COMFY-CLI-TEST-1F83D75F2B83 | COMFY-CLI-TEST-25647092050B | COMFY-CLI-TEST-27EEDEC701D4 | COMFY-CLI-TEST-28F529AD98FD | COMFY-CLI-TEST-2FE9ABE7EE02 | COMFY-CLI-TEST-349F21C54B35 | COMFY-CLI-TEST-3725DC6C3FC8 | COMFY-CLI-TEST-375F75C2E254 | COMFY-CLI-TEST-3818861ED7F4 | COMFY-CLI-TEST-3ACEE2E9B580 | COMFY-CLI-TEST-42A974D83E72 | COMFY-CLI-TEST-4434AFA529C2 | COMFY-CLI-TEST-4601B217589C | COMFY-CLI-TEST-47EE1C3944C5 | COMFY-CLI-TEST-4C51E67C9437 | COMFY-CLI-TEST-5071D20EB3AE | COMFY-CLI-TEST-571937AA45A3 | COMFY-CLI-TEST-5C490B39149F | COMFY-CLI-TEST-5ECB4822DE72 | COMFY-CLI-TEST-60F51877BFA4 | COMFY-CLI-TEST-644C611249B6 | COMFY-CLI-TEST-658672F797A1 | COMFY-CLI-TEST-66AF2BA27916 | COMFY-CLI-TEST-6BEC798CB000 | COMFY-CLI-TEST-6C5CE876C9DF | COMFY-CLI-TEST-6C7003D29A3F | COMFY-CLI-TEST-710F38B9BCB7 | COMFY-CLI-TEST-752563AA5CB6 | COMFY-CLI-TEST-758DAF87A03B | COMFY-CLI-TEST-7C11A4FEBF8A | COMFY-CLI-TEST-7D08BBCC23BF | COMFY-CLI-TEST-7EFD4CF23DAF | COMFY-CLI-TEST-7FD63291F8E0 | COMFY-CLI-TEST-816469F82A7B | COMFY-CLI-TEST-82DA4C1F547B | COMFY-CLI-TEST-86F8BADDF896 | COMFY-CLI-TEST-87BEDD64F3C8 | COMFY-CLI-TEST-914A897456CB | COMFY-CLI-TEST-915C7DF3F120 | COMFY-CLI-TEST-920DD00545C6 | COMFY-CLI-TEST-93F20FB48543 | COMFY-CLI-TEST-971465F95634 | COMFY-CLI-TEST-9F6CA80CD565 | COMFY-CLI-TEST-9FAB7198CC6C | COMFY-CLI-TEST-A107059DB56D | COMFY-CLI-TEST-A1E7547F225A | COMFY-CLI-TEST-A2C7C0F89962 | COMFY-CLI-TEST-A3B122001CD8 | COMFY-CLI-TEST-A809F545BA59 | COMFY-CLI-TEST-A95234484168 | COMFY-CLI-TEST-AE6D829C5802 | COMFY-CLI-TEST-AF4B74214789 | COMFY-CLI-TEST-B345B69C0B7D | COMFY-CLI-TEST-B37A16E77C7D | COMFY-CLI-TEST-B5DCDEFF9B3D | COMFY-CLI-TEST-B8C3D3230715 | COMFY-CLI-TEST-B9BB9F2AA088 | COMFY-CLI-TEST-BF824F60D0F8 | COMFY-CLI-TEST-C0AC56AC1CFB | COMFY-CLI-TEST-C3AF3A89946A | COMFY-CLI-TEST-CFB8C76DE783 | COMFY-CLI-TEST-D1DA7BE02092 | COMFY-CLI-TEST-D60D906FA8D8 | COMFY-CLI-TEST-D61A37CD3091 | COMFY-CLI-TEST-D6BB1054D231 | COMFY-CLI-TEST-D8F1518FE2C1 | COMFY-CLI-TEST-DC6E871C72E5 | COMFY-CLI-TEST-E464EED2F871 | COMFY-CLI-TEST-EA0B9EE24E7C | COMFY-CLI-TEST-EE965A874CB6 | COMFY-CLI-TEST-F4B23102749D | COMFY-CLI-TEST-F73D5D0D5EAB | COMFY-CLI-TEST-F804FE6FC5BA | COMFY-CLI-TEST-F9B337B81E28 | COMFY-CLI-TEST-FBAE6AC9286E | COMFY-CLI-TEST-FCC8D559C0A2 | COMFY-CLI-TEST-FE147BF78A30 | COMFY-CLI-TEST-FFD923FA610E,mapped,Mapped to the listed stable feature/module/test identifiers.
COMFY-CLI-SOURCE-70A5A6E6BB23,tests/comfy_cli/command/test_run_cli.py,767037860617f222045096edb6a861c5eecf797a4b6c4287559f851a8ed363b2,10635,test-only/support,COMFY-CLI-TEST-04A352D5F863 | COMFY-CLI-TEST-04C58FADB0E0 | COMFY-CLI-TEST-15E6BD25B92D | COMFY-CLI-TEST-1C7D4AB93422 | COMFY-CLI-TEST-21A5FC1CF28A | COMFY-CLI-TEST-22B46154977B | COMFY-CLI-TEST-26C19BE2C2E8 | COMFY-CLI-TEST-4933CBAF43F3 | COMFY-CLI-TEST-5CEB00360B10 | COMFY-CLI-TEST-5FCA689D4856 | COMFY-CLI-TEST-713B83C0A26A | COMFY-CLI-TEST-A242ED2EA791 | COMFY-CLI-TEST-AFF87FB459AD | COMFY-CLI-TEST-C2F918B8E96D | COMFY-CLI-TEST-C8EC575087F6 | COMFY-CLI-TEST-E8825108658A | COMFY-CLI-TEST-EA2CCE221AF6 | COMFY-CLI-TEST-EE5DDB700BE3 | COMFY-CLI-TEST-F5306C71AEE0 | COMFY-CLI-TEST-F595B85D040E | COMFY-CLI-TEST-F9A3C3D76821 | COMFY-CLI-TEST-FC4C1CD3E777,mapped,Mapped to the listed stable feature/module/test identifiers.
