contract_id,kind,source_path,source_symbol,source_ordinal,source_sha256,symbol_sha256,native_owner,implementation_task,validation_surface,disposition,current_zed_status,zed_evidence,validation_artifact_sha256,closure_artifact
conditioning-conditioning-value-conds-condregular-505e5b9e,conditioning_value,projects/comfy/ComfyUI/comfy/conds.py,CONDRegular,0,72058e9a22c972a9c875819e59d432d30d367fd2f7092ee6c6c45e5a60c959b0,70f51fcbaab53483c4021fb14beaba441ad619dfed7e98ae9cb8572b00d43b59,comfy_model::conditioning,comfy-parity-conditioning-value-foundation,comfy_model::conditioning::tests,native_rust,equivalent,Owning task is complete with durable validation evidence for native_rust; VAL-CONDITIONING-001 artifact target/comfy-parity/val-conditioning-001.json has exact task and contract coverage with SHA-256 a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e.,a0496667517595b65f92705a184c454fd780e4d22ae0a688288381feab0e214e,VAL-CONDITIONING-001
conditioning-clip-text-encoder-architecture-llama-ministral3-3bconfig-14eb4b2f,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Ministral3_3BConfig,376,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,367aad69d42c94dea258aaf85a3b357f7fa4c9e611842d5b54af883dd289655b,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen25-3bconfig-d282b6fc,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen25_3BConfig,377,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,116496e35b5e4257631a355db3f606b90ed4d643570b8091748a0b4aba98b45d,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-06bconfig-5e061b0f,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_06BConfig,378,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,8c7dec0a6e3d85d12009d9c67ba370921ae4ac9175855787bfd2bcc411503ddb,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-06b-ace15-config-3cf2aea6,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_06B_ACE15_Config,379,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,5cbbba19fd2503a109a537e1bb7b28395f3b73f5ea226b717599fe38b6ebc358,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-2b-ace15-lm-config-ddb496cb,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_2B_ACE15_lm_Config,380,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,374dad5f342cbe846e0693ce7d49535c3bb62c4353e955b01643bbc8ebdcfe67,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-4b-ace15-lm-config-1677cd33,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_4B_ACE15_lm_Config,381,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,998fab5f9bb97c52ad2084c58666b0b0227dc48e3a4eb9681216786dfe21d625,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-4bconfig-8b306000,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_4BConfig,382,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,c5c6d355d798119b35cc8cc3f5bfe46effac3642966230ed1e81506ce89b102d,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3-8bconfig-19aa8b7e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3_8BConfig,383,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,4c58606d0a08c26dff4f58ec8d3caacb9baeba290b8c73c9f324429d9639f8ec,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3vl-8bconfig-148e2167,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3VL_8BConfig,384,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,56713b20a87ee52f5da6003ef29e9e94d01a57534f97e5b72681cf097aa26449,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen3vl-4bconfig-c3d54968,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen3VL_4BConfig,385,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,e53d412edec6c4bb51a58733b6b4a1878a4bf0b82d35e967669f44723787b4b6,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-ovis25-2bconfig-057bed7d,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Ovis25_2BConfig,386,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,346a8d4b5bcaa15d28b78a0e20f5bd7a8ccd621545ee21ac118dfc4cb32ed8ed,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-qwen25-7bvli-config-cc0b3a0b,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Qwen25_7BVLI_Config,387,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,bc4371c4fce422b476e228c439a8a34c75bf0800b500371330d703cca423a2b0,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-gemma2-2b-config-5dbc5903,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Gemma2_2B_Config,388,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,3df8aeb2cc62658389664bd3b41085ee7071181cad6852950a8528d0a49af960,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-gemma3-4b-config-0988fd8e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Gemma3_4B_Config,389,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,9547e605d55b7f27befe81ada2f1b558546c44fc3393e37311ea3c235031c984,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-gemma3-4b-vision-config-df07360e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Gemma3_4B_Vision_Config,390,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,01777bf41c3bfa46d9224b993abf3c92e71a180011b81c36cde5444b339d50b2,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-gemma3-12b-config-8e203b20,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Gemma3_12B_Config,391,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,06f89f4e35bce48f9a25501d7f51056ae465d4113d147e4cff21aab40b6123fb,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-rmsnorm-0303e928,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,RMSNorm,392,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,c4cacef5eaa61c00e7b35951ceb4488e447b28b81c9cb024ec2d20cf1e9f34ff,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-precompute-freqs-cis-949a6227,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,precompute_freqs_cis,393,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,589cd22ced1a9e71bab66819cb61cea0be2b04f9c83bc4e4318b5880c917e899,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-apply-rope-90137290,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,apply_rope,394,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,b612cec59efa4f983480a2c61a7846cd56204296d2561414eced8cab65f36ebf,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-attention-c2eb8cd9,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Attention,395,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,f2b7ca15a4253b05a3ca48de69ebcba3c1b32935606760b4be36a45a39ac15d0,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-mlp-10e9c505,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,MLP,396,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,37b09e3d419869430c36f399614f02adc9a387452f84da3a8e1aa3cef0911b85,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-transformerblock-3c8b3333,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,TransformerBlock,397,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,c76d9de8d75041e9ab9314ab183d5d1d4197ed214c2a838e7ff581a94981e4c9,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-transformerblockgemma2-c2602ec6,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,TransformerBlockGemma2,398,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,a8122d2520f9b6e7afa454cdaad8b6dde4e97c5bb9c43faff187cc93d5b9b308,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-make-scaled-embedding-f46892b1,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,_make_scaled_embedding,399,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,235a46d1fd6397e7269833e673ecbc89a7d70c1d15e30732e21d1057b7467b54,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-llama2-286091f8,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Llama2_,400,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,c4e48a44d5e5391acf567c3456549862c01f7411102130e556f3a051af2a8b7e,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-gemma3multimodalprojector-28b6943e,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,Gemma3MultiModalProjector,401,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,b07ef8cce7703b5dd60004e7edfdf34b28411e59a83063df79fdf82618a48214,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-basellama-1a995bc0,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,BaseLlama,402,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,00b458054d812e35d624038d9945cacbbca77b9d8ded8f90ee52fb9f2f5474e3,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-basegenerate-68512eff,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,BaseGenerate,403,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,188809366fdbeda0c52b4f042aefa14611b659295302b139b5d636a40555527a,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
conditioning-clip-text-encoder-architecture-llama-baseqwen3-4fd5ee99,clip_text_encoder_architecture,projects/comfy/ComfyUI/comfy/text_encoders/llama.py,BaseQwen3,404,f4adf96f7ff8d320da909038285eebd1b36714123865cb5a8748276f718b345a,4ccffe184a72d6fe844fc07a4b5473a7a4f25b99e528ddb7f6e44a9b2cb21c54,comfy_model::clip_text_encoder_decoder,comfy-parity-clip-text-encoder-decoder-foundation,VAL-CLIP-001,native_rust,missing,Executable closure remains pending; a checked task box without durable evidence and a schema-valid artifact covering this exact task and contract cannot promote this row.,,VAL-CLIP-001
