source_record_id,path,disposition,reason,mapped_record_ids,mapped_feature_ids,source_evidence_level
COMFY-DOCSRC-50208B4692BA,ja/built-in-nodes/partner-node/image/bfl/flux-1-1-pro-ultra-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-ED28E11D0132,,documented-only
COMFY-DOCSRC-D7D7BFF79025,ja/built-in-nodes/partner-node/image/ideogram/ideogram-v1.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-E3D202365B7D,,documented-only
COMFY-DOCSRC-52FF8E2DBD01,ja/built-in-nodes/partner-node/image/ideogram/ideogram-v2.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6C7FCF0B7942,,documented-only
COMFY-DOCSRC-804369218140,ja/built-in-nodes/partner-node/image/luma/luma-image-to-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-29AB48FB26B9,,documented-only
COMFY-DOCSRC-2734DE0BCB6E,ja/built-in-nodes/partner-node/image/luma/luma-reference.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8FD584E9D9BE,,documented-only
COMFY-DOCSRC-99809CB808CA,ja/built-in-nodes/partner-node/image/luma/luma-text-to-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-05197CABDC30,,documented-only
COMFY-DOCSRC-6D9EE58F721F,ja/built-in-nodes/partner-node/image/openai/openai-dalle2.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-13EDAF8C87DC,,documented-only
COMFY-DOCSRC-31CF5F03488E,ja/built-in-nodes/partner-node/image/openai/openai-dalle3.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A4FCFDA3083D,,documented-only
COMFY-DOCSRC-7CBDF63122F2,ja/built-in-nodes/partner-node/image/openai/openai-gpt-image1.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-218C01A78A3E,,documented-only
COMFY-DOCSRC-C883BEAA0AC9,ja/built-in-nodes/partner-node/image/recraft/recraft-color-rgb.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8E489D8CE00A,,documented-only
COMFY-DOCSRC-96AD26C1903C,ja/built-in-nodes/partner-node/image/recraft/recraft-controls.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A6CF21B1D2B3,,documented-only
COMFY-DOCSRC-BFC9FDC4FA94,ja/built-in-nodes/partner-node/image/recraft/recraft-creative-upscale.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3F655A49A74D,,documented-only
COMFY-DOCSRC-3C381CBE0AD2,ja/built-in-nodes/partner-node/image/recraft/recraft-crisp-upscale.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-44C9BC714997,,documented-only
COMFY-DOCSRC-D0C17C4E33D7,ja/built-in-nodes/partner-node/image/recraft/recraft-image-inpainting.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-5DF52B3684E9,,documented-only
COMFY-DOCSRC-357F98E0C249,ja/built-in-nodes/partner-node/image/recraft/recraft-image-to-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D59A025E1246,,documented-only
COMFY-DOCSRC-D4AEF0D10A2B,ja/built-in-nodes/partner-node/image/recraft/recraft-remove-background.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B12EEF0838B6,,documented-only
COMFY-DOCSRC-AD9DB9DAE195,ja/built-in-nodes/partner-node/image/recraft/recraft-replace-background.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CEB1F8B8D015,,documented-only
COMFY-DOCSRC-04FB62D960B6,ja/built-in-nodes/partner-node/image/recraft/recraft-style-digital-illustration.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4E47B61479B1,,documented-only
COMFY-DOCSRC-C8B9F2A2E69D,ja/built-in-nodes/partner-node/image/recraft/recraft-style-logo-raster.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-F9724D11439F,,documented-only
COMFY-DOCSRC-24B95153A7C7,ja/built-in-nodes/partner-node/image/recraft/recraft-style-realistic-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-72FAAF0548D0,,documented-only
COMFY-DOCSRC-B217D46D83A9,ja/built-in-nodes/partner-node/image/recraft/recraft-text-to-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-252363E5E450,,documented-only
COMFY-DOCSRC-7D408AA495DD,ja/built-in-nodes/partner-node/image/recraft/recraft-text-to-vector.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-69EF6DC50F18,,documented-only
COMFY-DOCSRC-F9A5CDB211F5,ja/built-in-nodes/partner-node/image/recraft/recraft-vectorize-image.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-FC9B9F540818,,documented-only
COMFY-DOCSRC-90C6AC93A4BC,ja/built-in-nodes/partner-node/image/recraft/save-svg.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A7E0AA1F66B8,,documented-only
COMFY-DOCSRC-AE87BD70CB86,ja/built-in-nodes/partner-node/video/google/google-veo2-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9FEF61A211A7,,documented-only
COMFY-DOCSRC-BF5FB316933E,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-camera-control-i2v.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-567332F50CE2,,documented-only
COMFY-DOCSRC-CA87169AF87B,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-camera-control-t2v.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6D2E8754A81C,,documented-only
COMFY-DOCSRC-793A20557FD4,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-camera-controls.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-460A540F8DE1,,documented-only
COMFY-DOCSRC-6C49BDDA9F41,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-image-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1F9414F5A4EF,,documented-only
COMFY-DOCSRC-1384608684FB,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-start-end-frame-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3E23FAA3460B,,documented-only
COMFY-DOCSRC-04638DD1065D,ja/built-in-nodes/partner-node/video/kwai_vgi/kling-text-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1ED1B70A9875,,documented-only
COMFY-DOCSRC-286679263B93,ja/built-in-nodes/partner-node/video/luma/luma-concepts.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-47CD23586915,,documented-only
COMFY-DOCSRC-890239B866E0,ja/built-in-nodes/partner-node/video/luma/luma-image-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-548046F29D30,,documented-only
COMFY-DOCSRC-57CE17D2AB1B,ja/built-in-nodes/partner-node/video/luma/luma-text-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D88BD9981A49,,documented-only
COMFY-DOCSRC-83269B5498CE,ja/built-in-nodes/partner-node/video/minimax/minimax-image-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3A9596BC8972,,documented-only
COMFY-DOCSRC-437AD952B956,ja/built-in-nodes/partner-node/video/minimax/minimax-text-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9EAACE2D07BE,,documented-only
COMFY-DOCSRC-7E0CF391EF8E,ja/built-in-nodes/partner-node/video/pika/pika-image-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A9A65A1EFDC5,,documented-only
COMFY-DOCSRC-B6CB67B7D648,ja/built-in-nodes/partner-node/video/pika/pika-scenes.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-AF941BDD76D2,,documented-only
COMFY-DOCSRC-65D7CF9BC342,ja/built-in-nodes/partner-node/video/pika/pika-text-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CB62588E9D66,,documented-only
COMFY-DOCSRC-26D04E2EF68B,ja/built-in-nodes/partner-node/video/pixverse/pixverse-image-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-616FB80AE8AB,,documented-only
COMFY-DOCSRC-EADB677D6899,ja/built-in-nodes/partner-node/video/pixverse/pixverse-template.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B87EA331423F,,documented-only
COMFY-DOCSRC-48DE45777A49,ja/built-in-nodes/partner-node/video/pixverse/pixverse-text-to-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CD6F68C2E406,,documented-only
COMFY-DOCSRC-A7A5D05D9FD6,ja/built-in-nodes/partner-node/video/pixverse/pixverse-transition-video.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-ECB339FAEF6E,,documented-only
COMFY-DOCSRC-54447BB0C7EF,ja/built-in-nodes/sampling/ksampler.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-F6981808C138,,documented-only
COMFY-DOCSRC-A48A86BC044B,ja/built-in-nodes/unCLIPCheckpointLoader.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8A4BE1C0D8AF,,documented-only
COMFY-DOCSRC-CB1F3C1D589F,ja/built-in-nodes/unCLIPConditioning.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A12F5A95C206,,documented-only
COMFY-DOCSRC-86C7B0969D42,ja/built-in-nodes/wanBlockSwap.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D22B710E4EE8,,documented-only
COMFY-DOCSRC-A6447FCA3EFA,ja/changelog/index.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4A8CF1A8325F,,documented-only
COMFY-DOCSRC-32FDB933FF39,ja/cloud/import-models.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-07F8C051D1E9,,documented-only
COMFY-DOCSRC-2D77063E8878,ja/cloud/share-workflow.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3141B16235A6,,documented-only
COMFY-DOCSRC-27A66F52D2B3,ja/comfy-cli/getting-started.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-30313B539AE7,,documented-only
COMFY-DOCSRC-8C42FC62D213,ja/comfy-cli/reference.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-31AEBE4D7922,,documented-only
COMFY-DOCSRC-FC109AC9C6D3,ja/comfy-cli/troubleshooting.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-65026059E6A6,,documented-only
COMFY-DOCSRC-B71CAE1A7AF6,ja/community/contributing.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4AE17C3789BF,,documented-only
COMFY-DOCSRC-D05697F853E7,ja/community/links.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-D889F5E773AA,,documented-only
COMFY-DOCSRC-9177B33706FC,ja/custom-nodes/backend/datatypes.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9069573243FF,,documented-only
COMFY-DOCSRC-BCD7DE5B29A6,ja/custom-nodes/backend/expansion.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8F835EFB62B7,,documented-only
COMFY-DOCSRC-6A91E51A711E,ja/custom-nodes/backend/images_and_masks.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B5C5BAF6F0B4,,documented-only
COMFY-DOCSRC-48D903F16629,ja/custom-nodes/backend/interface.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3BBA5F6440AC,,documented-only
COMFY-DOCSRC-8240087AB3DD,ja/custom-nodes/backend/lazy_evaluation.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-515D0638F003,,documented-only
COMFY-DOCSRC-104B703B04E2,ja/custom-nodes/backend/lifecycle.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9FB0640483EB,,documented-only
COMFY-DOCSRC-C387141DFD0E,ja/custom-nodes/backend/lists.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-2E59AFC9255A,,documented-only
COMFY-DOCSRC-5A0FCBA18EB5,ja/custom-nodes/backend/manager.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-EB504DDC36DB,,documented-only
COMFY-DOCSRC-79EA4EE96453,ja/custom-nodes/backend/more_on_inputs.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-8B20E678F847,,documented-only
COMFY-DOCSRC-F441FD4AD0C8,ja/custom-nodes/backend/node-replacement.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CB92F2E4018A,,documented-only
COMFY-DOCSRC-AA96D08568FB,ja/custom-nodes/backend/server_overview.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A16A4BACFF49,,documented-only
COMFY-DOCSRC-31B31F30251E,ja/custom-nodes/backend/snippets.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-986F406D35C2,,documented-only
COMFY-DOCSRC-2B22D22A256D,ja/custom-nodes/backend/tensors.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-85820F050FB5,,documented-only
COMFY-DOCSRC-B72282D54DFC,ja/custom-nodes/help_page.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4B6743962714,,documented-only
COMFY-DOCSRC-6A91F2E47C94,ja/custom-nodes/i18n.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-274158165E8E,,documented-only
COMFY-DOCSRC-F12E28890D35,ja/custom-nodes/js/context-menu-migration.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1CA457F61EE6,,documented-only
COMFY-DOCSRC-EB4D829A0770,ja/custom-nodes/js/javascript_about_panel_badges.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-0685F84AEE79,,documented-only
COMFY-DOCSRC-1DB5DADAA5FC,ja/custom-nodes/js/javascript_bottom_panel_tabs.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7A1A46A947C5,,documented-only
COMFY-DOCSRC-839E537A574F,ja/custom-nodes/js/javascript_commands_keybindings.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-CABCEC8194B6,,documented-only
COMFY-DOCSRC-B5F02DEA0A15,ja/custom-nodes/js/javascript_dialog.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-4FE2D16E1305,,documented-only
COMFY-DOCSRC-F4536E741D6D,ja/custom-nodes/js/javascript_examples.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-41CCA1D7968A,,documented-only
COMFY-DOCSRC-8BA62DA4AB6A,ja/custom-nodes/js/javascript_hooks.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-1C424EF45460,,documented-only
COMFY-DOCSRC-393CFA3FAC3B,ja/custom-nodes/js/javascript_objects_and_hijacking.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-AB108F9343CA,,documented-only
COMFY-DOCSRC-E665438E257B,ja/custom-nodes/js/javascript_overview.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6B35E951A35B,,documented-only
COMFY-DOCSRC-845048E8EAF2,ja/custom-nodes/js/javascript_selection_toolbox.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-484B2F1E3318,,documented-only
COMFY-DOCSRC-97350F402653,ja/custom-nodes/js/javascript_settings.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-9B375BAEDE0B,,documented-only
COMFY-DOCSRC-8DE095B97386,ja/custom-nodes/js/javascript_sidebar_tabs.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-A42A0359FCFB,,documented-only
COMFY-DOCSRC-C4E59AF96C8F,ja/custom-nodes/js/javascript_toast.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-7DE409B08256,,documented-only
COMFY-DOCSRC-944B7335CC85,ja/custom-nodes/js/javascript_topbar_menu.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-B541B179D824,,documented-only
COMFY-DOCSRC-CC7E76351917,ja/custom-nodes/js/subgraphs.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6127C9ACEAA6,,documented-only
COMFY-DOCSRC-ABF93D0BAFEC,ja/custom-nodes/overview.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-3AB9F45007D8,,documented-only
COMFY-DOCSRC-5943C5447CAF,ja/custom-nodes/subgraph_blueprints.mdx,localized generated content,Generated translation; English MDX is authoritative.,COMFY-DOC-6A83306A8EFA,,documented-only
