surface,member,interface,consumer,feature_id,source,contract,trust_boundary,evidence_level,source_signature,signature_confidence,unresolved_schema
window.__comfyTitlePopup,pickerSettingsOnReleaseCacheEnriched,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-149,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:361,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:361 (source) => L361: pickerSettingsOnReleaseCacheEnriched( | L362: callback: (data: { repo: string }) => void, | L363: ): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerSettingsOnReleaseCacheEnriched does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:361 (source) => L361: pickerSettingsOnReleaseCacheEnriched( | L362: callback: (data: { repo: string }) => void, | L363: ): () => void",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerSettingsOnReleaseCacheEnriched does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerForwardShowProgress,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:366,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:366 (source) => L366: pickerForwardShowProgress(payload: { | L367: installationId: string | L368: actionId: string | L369: actionData?: Record<string, unknown> | L370: title: string | L371: cancellable?: boolean | L372: triggersInstanceStart?: boolean | L373: opKind?: 'launch' | 'install' | 'update' | 'destructive' | 'snapshot' | 'generic' | L374: isRestart?: boolean | L375: routing?: 'same-host' | 'target-host' | 'inline-picker' | L376: successChoice?: boolean | L377: }): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerForwardShowProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:366 (source) => L366: pickerForwardShowProgress(payload: { | L367: installationId: string | L368: actionId: string | L369: actionData?: Record<string, unknown> | L370: title: string | L371: cancellable?: boolean | L372: triggersInstanceStart?: boolean | L373: opKind?: 'launch' | 'install' | 'update' | 'destructive' | 'snapshot' | 'generic' | L374: isRestart?: boolean | L375: routing?: 'same-host' | 'target-host' | 'inline-picker' | L376: successChoice?: boolean | L377: }): void",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerForwardShowProgress does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerStartBackgroundOp,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:380,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:380 (source) => L380: pickerStartBackgroundOp(payload: { | L381: installationId: string | L382: actionId: string | L383: actionData?: Record<string, unknown> | L384: title: string | L385: cancellable: boolean | L386: }): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerStartBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,"projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:380 (source) => L380: pickerStartBackgroundOp(payload: { | L381: installationId: string | L382: actionId: string | L383: actionData?: Record<string, unknown> | L384: title: string | L385: cancellable: boolean | L386: }): void",typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerStartBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerCancelBackgroundOp,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:387,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:387 (source) => L387: pickerCancelBackgroundOp(installationId: string): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerCancelBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:387 (source) => L387: pickerCancelBackgroundOp(installationId: string): void,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerCancelBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,pickerDismissBackgroundOp,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:389,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:389 (source) => L389: pickerDismissBackgroundOp(installationId: string): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.pickerDismissBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:389 (source) => L389: pickerDismissBackgroundOp(installationId: string): void,typed-static-signature,"The static declaration for window.__comfyTitlePopup.pickerDismissBackgroundOp does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfyTitlePopup,onDismissModals,ComfyTitlePopupBridge,title popup,COMFY-DESKTOP-176,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:393,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:393 (source) => L393: onDismissModals(cb: () => void): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfyTitlePopup.onDismissModals does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfyTitlePopupPreload.ts:393 (source) => L393: onDismissModals(cb: () => void): () => void,typed-static-signature,"The static declaration for window.__comfyTitlePopup.onDismissModals does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfySystemModal,action,ComfySystemModalBridge,system modal,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:42,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:42 (source) => L42: action(payload: SystemModalActionPayload): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfySystemModal.action does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:42 (source) => L42: action(payload: SystemModalActionPayload): void,typed-static-signature,"The static declaration for window.__comfySystemModal.action does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfySystemModal,ready,ComfySystemModalBridge,system modal,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:44,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:44 (source) => L44: ready(): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfySystemModal.ready does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:44 (source) => L44: ready(): void,typed-static-signature,"The static declaration for window.__comfySystemModal.ready does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfySystemModal,notifyRendered,ComfySystemModalBridge,system modal,COMFY-DESKTOP-174,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:46,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:46 (source) => L46: notifyRendered(): void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfySystemModal.notifyRendered does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:46 (source) => L46: notifyRendered(): void,typed-static-signature,"The static declaration for window.__comfySystemModal.notifyRendered does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
window.__comfySystemModal,onModal,ComfySystemModalBridge,system modal,COMFY-DESKTOP-176,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:47,"Exact source signature: projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:47 (source) => L47: onModal(cb: (spec: SystemModalSpec) => void): () => void; Callback members return the source-declared unsubscribe/result type; properties and calls preserve the declared argument and return types.; The static declaration for window.__comfySystemModal.onModal does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001.",contextBridge exposure; no direct ipcRenderer or Node primitive is exposed.,code-inferred,projects/comfy/Comfy-Desktop/src/preload/comfySystemModalPreload.ts:47 (source) => L47: onModal(cb: (spec: SystemModalSpec) => void): () => void,typed-static-signature,"The static declaration for window.__comfySystemModal.onModal does not prove runtime structured-clone values, rejected-error serialization, callback timing/unsubscribe cleanup, or version skew; validate those through the mapped IPC channel and VAL-DESKTOP-001."
