record_id,path,title,description,role,domain,availability,document_evidence_level,corroboration_status,corroborated_feature_ids,native_parity_treatment
COMFY-DOC-035D2F6CDCF0,built-in-nodes/StringLength.mdx,StringLength - ComfyUI Built-in Node Documentation,"Complete documentation for the StringLength node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0645,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-7083E981DC2D,built-in-nodes/StringReplace.mdx,StringReplace - ComfyUI Built-in Node Documentation,"Complete documentation for the StringReplace node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0646,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-4A3C23C8E5C4,built-in-nodes/StringSubstring.mdx,StringSubstring - ComfyUI Built-in Node Documentation,"Complete documentation for the StringSubstring node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0647,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-D53EC9273A3F,built-in-nodes/StringTrim.mdx,StringTrim - ComfyUI Built-in Node Documentation,"Complete documentation for the StringTrim node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0648,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-B23C8B872DE4,built-in-nodes/StripWhitespace.mdx,StripWhitespace - ComfyUI Built-in Node Documentation,"Complete documentation for the StripWhitespace node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0649,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-6CEC24190DF1,built-in-nodes/StyleModelApply.mdx,StyleModelApply - ComfyUI Built-in Node Documentation,"Complete documentation for the StyleModelApply node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0650,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-9004157809B4,built-in-nodes/StyleModelLoader.mdx,StyleModelLoader - ComfyUI Built-in Node Documentation,"Complete documentation for the StyleModelLoader node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0651,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-8AF84EE78A64,built-in-nodes/SvdImg2vidConditioning.mdx,SvdImg2vidConditioning - ComfyUI Built-in Node Documentation,"Complete documentation for the SvdImg2vidConditioning node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-case-or-punctuation; executable-backend-registry,COMFY-NODE-0654,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-608305FDB3E9,built-in-nodes/T5TokenizerOptions.mdx,T5TokenizerOptions - ComfyUI Built-in Node Documentation,"Complete documentation for the T5TokenizerOptions node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0655,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-7124AEC8F413,built-in-nodes/TCFG.mdx,TCFG - ComfyUI Built-in Node Documentation,"Complete documentation for the TCFG node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0656,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-008B985836CC,built-in-nodes/TemporalScoreRescaling.mdx,TemporalScoreRescaling - ComfyUI Built-in Node Documentation,"Complete documentation for the TemporalScoreRescaling node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0657,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-4F574599BDD5,built-in-nodes/Tencent3DPartNode.mdx,Tencent3DPartNode - ComfyUI Built-in Node Documentation,"Complete documentation for the Tencent3DPartNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0658,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-124CCCB9CAAF,built-in-nodes/Tencent3DTextureEditNode.mdx,Tencent3DTextureEditNode - ComfyUI Built-in Node Documentation,"Complete documentation for the Tencent3DTextureEditNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0659,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-396704B62CBA,built-in-nodes/TencentImageToModelNode.mdx,TencentImageToModelNode - ComfyUI Built-in Node Documentation,"Complete documentation for the TencentImageToModelNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0660,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-A2C1DB1A1CC8,built-in-nodes/TencentModelTo3DUVNode.mdx,TencentModelTo3DUVNode - ComfyUI Built-in Node Documentation,"Complete documentation for the TencentModelTo3DUVNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0661,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-8C3264332254,built-in-nodes/TencentSmartTopologyNode.mdx,TencentSmartTopologyNode - ComfyUI Built-in Node Documentation,"Complete documentation for the TencentSmartTopologyNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0662,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-B2AC06E02DE2,built-in-nodes/TencentTextToModelNode.mdx,TencentTextToModelNode - ComfyUI Built-in Node Documentation,"Complete documentation for the TencentTextToModelNode node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0663,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-630ED90E2C99,built-in-nodes/TerminalLog.mdx,TerminalLog - ComfyUI Built-in Node Documentation,"Complete documentation for the TerminalLog node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,provider-unverified; documented-only,,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-4693CCFBB7F8,built-in-nodes/TextEncodeAceStepAudio.mdx,TextEncodeAceStepAudio - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeAceStepAudio node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0664,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-725E4A1E6D8D,built-in-nodes/TextEncodeAceStepAudio1.5.mdx,TextEncodeAceStepAudio1.5 - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeAceStepAudio1.5 node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0665,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-03927937FD37,built-in-nodes/TextEncodeBooguEdit.mdx,TextEncodeBooguEdit - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeBooguEdit node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0666,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-A1EB71D71210,built-in-nodes/TextEncodeHunyuanVideo_ImageToVideo.mdx,TextEncodeHunyuanVideo_ImageToVideo - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeHunyuanVideo_ImageToVideo node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0667,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-3A462821E775,built-in-nodes/TextEncodeQwenImageEdit.mdx,TextEncodeQwenImageEdit - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeQwenImageEdit node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0668,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-054C6AAD1D99,built-in-nodes/TextEncodeQwenImageEditPlus.mdx,TextEncodeQwenImageEditPlus - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeQwenImageEditPlus node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0669,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-D9831A1D89ED,built-in-nodes/TextEncodeZImageOmni.mdx,TextEncodeZImageOmni - ComfyUI Built-in Node Documentation,"Complete documentation for the TextEncodeZImageOmni node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0670,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-6EA82470F422,built-in-nodes/TextGenerate.mdx,TextGenerate - ComfyUI Built-in Node Documentation,"Complete documentation for the TextGenerate node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0671,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
COMFY-DOC-B95303EAB5B9,built-in-nodes/TextGenerateLTX2Prompt.mdx,TextGenerateLTX2Prompt - ComfyUI Built-in Node Documentation,"Complete documentation for the TextGenerateLTX2Prompt node in ComfyUI. Learn its inputs, outputs, parameters and usage.",built-in node reference,built-in-nodes,active,documented-only,registered-node-id-exact; executable-backend-registry,COMFY-NODE-0672,Use as conformance-oracle prose only; implement the observable contract natively in Rust/GPUI or preserve an explicit uncertainty.
